LAT,LON,YEAR,MO,DY,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
32.89941,13.20261,2015,05,31,    8.66,   23.34,   13.32,   13.32,   26.56,   17.90,   21.59,    2.84,    2.86,    5.85,    4.49,    8.68,    7.35,    6.86,    5.85
32.89941,13.20261,2015,06,01,    8.86,   23.10,   13.40,   13.41,   25.57,   16.71,   20.73,    2.91,    2.76,    3.01,    2.81,    5.92,    5.57,    4.55,    3.93
32.89941,13.20261,2015,06,02,    7.60,   22.93,   13.82,   13.83,   24.79,   17.19,   20.58,    4.18,    4.18,    3.16,    2.32,    7.34,    6.50,    4.84,    4.27
32.89941,13.20261,2015,06,03,   11.12,   23.70,   12.35,   12.36,   27.91,   16.80,   22.10,    4.35,    4.10,    4.67,    3.28,    9.02,    7.38,    6.07,    4.90
32.89941,13.20261,2015,06,04,    8.58,   23.35,   11.66,   11.66,   27.12,   18.54,   22.70,    3.06,    2.43,    5.03,    4.05,    8.09,    6.48,    6.60,    5.18
32.89941,13.20261,2015,06,05,    8.71,   23.85,   13.83,   13.83,   27.01,   18.29,   22.51,    3.63,    3.71,    3.56,    2.45,    7.19,    6.16,    5.80,    4.59
32.89941,13.20261,2015,06,06,    8.46,   24.41,   13.67,   13.68,   27.11,   18.65,   22.79,    4.34,    3.84,    1.48,    1.25,    5.83,    5.09,    3.37,    2.78
32.89941,13.20261,2015,06,07,    6.81,   24.50,   15.10,   15.10,   26.31,   19.49,   22.67,    5.16,    4.73,    0.54,    0.38,    5.70,    5.11,    3.49,    2.91
32.89941,13.20261,2015,06,08,   10.83,   26.01,   13.20,   13.21,   29.37,   18.54,   24.04,    5.53,    3.98,    1.25,    1.16,    6.78,    5.14,    4.05,    3.18
32.89941,13.20261,2015,06,09,   11.04,   27.09,   12.55,   12.55,   31.52,   20.48,   26.38,    7.08,    4.75,    0.59,    0.36,    7.67,    5.11,    4.22,    3.02
32.89941,13.20261,2015,06,10,   10.80,   28.22,   13.06,   13.06,   33.40,   22.61,   27.46,    6.68,    3.97,    1.06,    0.76,    7.74,    4.73,    4.83,    3.56
32.89941,13.20261,2015,06,11,   11.17,   28.04,   13.89,   13.90,   32.52,   21.35,   26.99,    5.82,    4.26,    3.95,    3.11,    9.78,    7.37,    6.08,    4.78
32.89941,13.20261,2015,06,12,   12.79,   28.58,   12.84,   12.85,   35.04,   22.25,   28.06,    7.92,    6.59,    5.42,    4.60,   13.34,   11.19,    9.20,    7.52
32.89941,13.20261,2015,06,13,   15.42,   28.79,   10.86,   10.86,   37.51,   22.09,   29.52,    5.41,    4.77,    7.79,    6.18,   13.19,   10.95,   11.08,    8.76
32.89941,13.20261,2015,06,14,    7.67,   26.77,   15.38,   15.39,   28.83,   21.16,   25.71,    8.05,    5.74,    2.61,    1.93,   10.66,    7.67,    7.20,    5.66
32.89941,13.20261,2015,06,15,   14.83,   28.09,   15.49,   15.49,   35.35,   20.52,   26.87,    4.07,    4.08,    2.12,    1.49,    6.19,    5.57,    3.74,    3.05
32.89941,13.20261,2015,06,16,   13.18,   28.34,   16.54,   16.54,   35.46,   22.28,   26.85,    6.12,    5.25,    0.58,    0.70,    6.70,    5.94,    3.25,    2.85
32.89941,13.20261,2015,06,17,    6.58,   25.21,   18.04,   18.04,   27.06,   20.47,   23.45,    4.31,    4.23,    3.45,    2.65,    7.76,    6.89,    6.01,    5.15
32.89941,13.20261,2015,06,18,    6.84,   24.67,   15.57,   15.57,   26.50,   19.66,   22.71,    5.27,    5.21,    1.80,    1.33,    7.07,    6.54,    4.65,    3.97
32.89941,13.20261,2015,06,19,    8.70,   25.48,   14.21,   14.21,   28.27,   19.56,   23.46,    4.35,    4.21,    2.06,    1.58,    6.41,    5.79,    3.93,    3.44
32.89941,13.20261,2015,06,20,    8.59,   25.27,   13.64,   13.64,   28.17,   19.58,   23.74,    4.35,    4.51,    1.93,    1.37,    6.28,    5.88,    3.68,    3.06
32.89941,13.20261,2015,06,21,    6.30,   24.79,   14.17,   14.17,   26.85,   20.55,   23.43,    8.30,    7.61,    0.79,    0.67,    9.09,    8.29,    4.74,    4.17
32.89941,13.20261,2015,06,22,    7.21,   25.08,   15.93,   15.93,   26.85,   19.64,   22.99,    3.82,    3.97,    1.69,    1.30,    5.51,    5.28,    3.86,    3.39
32.89941,13.20261,2015,06,23,   12.40,   26.83,   11.93,   11.95,   30.78,   18.38,   24.86,    6.87,    4.95,    1.62,    1.49,    8.49,    6.44,    4.51,    3.56
32.89941,13.20261,2015,06,24,   12.71,   29.56,   11.84,   11.85,   35.00,   22.29,   28.94,    9.95,    7.45,    3.35,    2.93,   13.30,   10.37,    8.52,    6.83
32.89941,13.20261,2015,06,25,   14.19,   28.82,   12.34,   12.34,   36.70,   22.51,   28.51,    8.28,    6.36,    4.40,    3.84,   12.69,   10.20,    7.37,    6.03
32.89941,13.20261,2015,06,26,    6.27,   25.77,   18.19,   18.19,   27.17,   20.90,   23.81,    5.03,    5.14,    3.09,    2.26,    8.12,    7.40,    6.25,    5.47
32.89941,13.20261,2015,06,27,    7.17,   25.03,   15.84,   15.84,   27.01,   19.84,   23.35,    5.99,    5.69,    1.57,    1.22,    7.56,    6.91,    5.66,    4.75
32.89941,13.20261,2015,06,28,    8.56,   25.98,   12.91,   12.92,   28.68,   20.12,   24.60,    5.67,    5.07,    0.81,    0.66,    6.48,    5.73,    4.57,    3.78
32.89941,13.20261,2015,06,29,    7.78,   27.14,   14.02,   14.02,   29.69,   21.91,   25.58,    3.44,    3.18,    1.83,    1.59,    5.26,    4.77,    3.61,    2.96
32.89941,13.20261,2015,06,30,    9.77,   27.56,   14.61,   14.62,   30.56,   20.78,   25.52,    4.84,    4.06,    2.43,    2.14,    7.27,    6.20,    4.41,    3.65
32.89941,13.20261,2015,07,01,   10.45,   27.74,   14.43,   14.43,   31.17,   20.72,   25.99,    5.44,    4.31,    4.58,    3.96,   10.02,    8.26,    6.56,    5.32
32.89941,13.20261,2015,07,02,   10.37,   27.86,   14.26,   14.26,   31.27,   20.91,   26.16,    4.43,    3.47,    5.16,    4.45,    9.60,    7.91,    6.97,    5.76
32.89941,13.20261,2015,07,03,    7.81,   26.68,   16.24,   16.24,   28.55,   20.74,   24.47,    2.39,    2.23,    4.91,    4.34,    7.29,    6.58,    6.14,    5.28
32.89941,13.20261,2015,07,04,    9.47,   26.83,   15.48,   15.49,   29.33,   19.86,   24.64,    4.19,    3.68,    3.61,    2.76,    7.80,    6.44,    5.40,    4.50
32.89941,13.20261,2015,07,05,   10.15,   27.69,   15.18,   15.19,   30.78,   20.63,   25.94,    4.36,    3.33,    4.47,    3.79,    8.84,    7.12,    6.22,    5.04
32.89941,13.20261,2015,07,06,    9.45,   28.46,   15.63,   15.63,   31.18,   21.73,   26.49,    5.02,    3.93,    3.28,    2.98,    8.30,    6.91,    5.63,    4.64
32.89941,13.20261,2015,07,07,   10.19,   28.59,   14.74,   14.74,   31.97,   21.79,   26.64,    5.22,    4.36,    1.93,    1.81,    7.15,    6.18,    5.44,    4.44
32.89941,13.20261,2015,07,08,   10.51,   28.10,   13.88,   13.88,   31.64,   21.12,   26.15,    4.78,    4.06,    1.20,    1.26,    5.97,    5.32,    4.45,    3.59
32.89941,13.20261,2015,07,09,    9.25,   28.00,   13.83,   13.83,   30.89,   21.64,   26.21,    4.02,    3.64,    0.76,    0.75,    4.79,    4.39,    3.28,    2.72
32.89941,13.20261,2015,07,10,    7.88,   28.65,   15.80,   15.80,   31.42,   23.54,   26.82,    4.73,    4.72,    0.79,    0.60,    5.52,    5.32,    2.91,    2.60
32.89941,13.20261,2015,07,11,    8.96,   28.77,   17.53,   17.53,   31.58,   22.63,   26.61,    4.57,    4.73,    1.81,    1.35,    6.38,    6.08,    3.86,    3.46
32.89941,13.20261,2015,07,12,    9.70,   29.03,   18.91,   18.91,   32.01,   22.30,   26.32,    4.19,    4.20,    2.25,    1.91,    6.43,    6.12,    3.61,    3.31
32.89941,13.20261,2015,07,13,    8.71,   28.99,   18.57,   18.57,   31.58,   22.88,   26.57,    3.83,    4.22,    2.28,    1.63,    6.11,    5.84,    3.69,    3.25
32.89941,13.20261,2015,07,14,    8.41,   28.58,   18.29,   18.29,   31.11,   22.71,   26.63,    4.63,    4.54,    1.22,    0.97,    5.85,    5.50,    3.51,    3.06
32.89941,13.20261,2015,07,15,    8.70,   29.20,   18.45,   18.46,   31.64,   22.93,   26.86,    6.23,    5.47,    0.90,    0.79,    7.13,    6.26,    3.79,    3.36
32.89941,13.20261,2015,07,16,   10.07,   29.27,   17.09,   17.09,   32.47,   22.41,   27.36,    4.07,    2.98,    4.78,    4.22,    8.84,    7.19,    6.59,    5.47
32.89941,13.20261,2015,07,17,   10.04,   29.93,   18.11,   18.12,   33.05,   23.01,   27.99,    4.79,    4.23,    3.79,    3.22,    8.58,    7.45,    5.99,    4.96
32.89941,13.20261,2015,07,18,    7.99,   29.21,   17.89,   17.90,   31.48,   23.49,   27.31,    3.45,    3.60,    2.53,    1.80,    5.98,    5.39,    4.61,    3.76
32.89941,13.20261,2015,07,19,    8.69,   29.33,   18.01,   18.01,   32.13,   23.45,   27.66,    6.42,    5.66,    0.04,    0.08,    6.46,    5.74,    3.11,    2.66
32.89941,13.20261,2015,07,20,    8.94,   29.61,   18.92,   18.92,   32.72,   23.78,   28.17,    6.08,    5.27,    0.79,    0.66,    6.87,    5.93,    3.99,    3.38
32.89941,13.20261,2015,07,21,    9.29,   29.97,   17.81,   17.81,   33.03,   23.74,   28.29,    5.02,    4.63,    0.74,    0.58,    5.76,    5.21,    2.93,    2.51
32.89941,13.20261,2015,07,22,    9.23,   30.15,   17.63,   17.63,   33.51,   24.28,   28.69,    6.08,    5.62,    0.97,    0.77,    7.05,    6.40,    3.86,    3.34
32.89941,13.20261,2015,07,23,    8.33,   30.33,   17.69,   17.69,   33.25,   24.91,   28.88,    5.16,    4.83,    1.42,    1.11,    6.57,    5.94,    3.73,    3.22
32.89941,13.20261,2015,07,24,    9.08,   30.97,   18.17,   18.17,   34.20,   25.11,   29.43,    6.92,    5.91,    0.69,    0.53,    7.61,    6.44,    3.80,    3.31
32.89941,13.20261,2015,07,25,    9.45,   30.86,   19.73,   19.74,   34.47,   25.02,   29.11,    6.83,    6.51,    1.13,    0.81,    7.96,    7.32,    5.09,    4.28
32.89941,13.20261,2015,07,26,    7.73,   30.40,   18.22,   18.22,   32.73,   25.00,   28.56,    5.16,    5.06,    0.64,    0.45,    5.81,    5.51,    3.05,    2.71
32.89941,13.20261,2015,07,27,    9.50,   31.49,   16.19,   16.20,   34.96,   25.47,   29.99,    3.56,    3.40,    1.60,    1.42,    5.17,    4.83,    3.50,    2.89
32.89941,13.20261,2015,07,28,    7.25,   30.99,   18.15,   18.15,   33.36,   26.11,   29.49,    5.54,    5.32,    1.24,    0.91,    6.78,    6.23,    4.01,    3.49
32.89941,13.20261,2015,07,29,    8.25,   30.36,   19.61,   19.61,   32.84,   24.59,   28.54,    5.92,    5.64,    0.75,    0.55,    6.67,    6.19,    3.53,    3.15
32.89941,13.20261,2015,07,30,    9.07,   30.98,   18.20,   18.20,   34.06,   24.98,   29.15,    4.18,    3.97,    1.03,    0.78,    5.21,    4.75,    3.09,    2.66
32.89941,13.20261,2015,07,31,   11.38,   32.46,   16.16,   16.16,   37.18,   25.80,   31.34,    6.12,    4.20,    0.77,    0.58,    6.90,    4.77,    3.87,    2.95
32.89941,13.20261,2015,08,01,   10.18,   33.42,   16.21,   16.21,   37.62,   27.44,   32.28,    6.81,    4.74,    0.49,    0.56,    7.31,    5.30,    5.44,    4.13
32.89941,13.20261,2015,08,02,   11.40,   33.26,   16.62,   16.62,   37.86,   26.45,   31.96,    4.12,    2.76,    2.98,    2.66,    7.10,    5.41,    5.15,    4.02
32.89941,13.20261,2015,08,03,   10.22,   33.40,   16.51,   16.51,   37.37,   27.15,   32.12,    6.02,    3.86,    0.91,    0.85,    6.93,    4.70,    4.21,    3.22
32.89941,13.20261,2015,08,04,    7.05,   31.19,   20.08,   20.08,   33.29,   26.24,   29.57,    5.22,    5.89,    1.37,    0.39,    6.59,    6.28,    4.02,    3.58
32.89941,13.20261,2015,08,05,    6.64,   30.90,   21.34,   21.35,   32.34,   25.70,   28.57,    2.98,    3.63,    2.30,    1.55,    5.29,    5.18,    4.11,    3.60
32.89941,13.20261,2015,08,06,    7.18,   30.72,   19.29,   19.30,   32.52,   25.34,   28.69,    4.43,    4.23,    0.91,    0.57,    5.34,    4.81,    2.88,    2.54
32.89941,13.20261,2015,08,07,    6.49,   30.29,   19.72,   19.72,   31.83,   25.33,   28.37,    3.70,    3.80,    1.55,    1.33,    5.25,    5.13,    3.54,    3.09
32.89941,13.20261,2015,08,08,    6.80,   29.63,   19.16,   19.16,   31.04,   24.24,   27.49,    4.80,    4.58,    0.44,    0.37,    5.24,    4.95,    3.41,    2.94
32.89941,13.20261,2015,08,09,    6.03,   29.83,   20.11,   20.11,   31.28,   25.25,   28.05,    4.62,    4.49,    0.30,    0.27,    4.92,    4.75,    2.95,    2.58
32.89941,13.20261,2015,08,10,    8.94,   31.54,   18.01,   18.01,   34.02,   25.08,   29.62,    5.12,    3.99,    1.02,    0.97,    6.15,    4.97,    3.74,    3.08
32.89941,13.20261,2015,08,11,    8.52,   31.59,   18.72,   18.72,   35.63,   27.11,   30.60,    2.63,    2.93,    4.92,    3.43,    7.56,    6.37,    6.06,    4.95
32.89941,13.20261,2015,08,12,    6.46,   30.44,   20.75,   20.75,   32.06,   25.60,   28.33,    3.71,    4.25,    4.12,    3.12,    7.83,    7.36,    5.45,    4.65
32.89941,13.20261,2015,08,13,    4.47,   29.02,   20.83,   20.83,   29.41,   24.94,   27.08,    5.47,    5.84,    4.12,    2.91,    9.59,    8.75,    7.54,    6.39
32.89941,13.20261,2015,08,14,    6.34,   29.91,   20.40,   20.40,   31.40,   25.06,   28.00,    5.83,    5.58,    1.28,    1.03,    7.10,    6.61,    4.74,    4.06
32.89941,13.20261,2015,08,15,    8.35,   31.10,   19.31,   19.31,   33.73,   25.39,   29.35,    7.62,    5.99,    0.96,    0.85,    8.58,    6.84,    3.83,    3.20
32.89941,13.20261,2015,08,16,   11.48,   32.43,   18.15,   18.15,   37.34,   25.86,   31.48,    7.72,    6.15,    1.85,    1.69,    9.57,    7.84,    6.52,    5.28
32.89941,13.20261,2015,08,17,    6.37,   30.38,   21.08,   21.08,   32.42,   26.05,   28.68,    2.57,    3.12,    5.22,    4.10,    7.79,    7.21,    6.80,    5.99
32.89941,13.20261,2015,08,18,   10.11,   31.26,   18.68,   18.68,   34.90,   24.79,   29.73,    6.14,    5.61,    4.16,    2.88,   10.30,    8.49,    6.11,    5.01
32.89941,13.20261,2015,08,19,   11.82,   32.25,   18.11,   18.11,   37.91,   26.08,   31.56,    8.54,    6.89,    1.12,    0.97,    9.66,    7.85,    5.99,    4.94
32.89941,13.20261,2015,08,20,    6.26,   30.63,   20.91,   20.91,   32.52,   26.26,   28.89,    3.72,    3.59,    3.33,    3.04,    7.05,    6.63,    5.23,    4.60
32.89941,13.20261,2015,08,21,    6.74,   29.46,   18.89,   18.89,   30.99,   24.25,   27.36,    3.54,    4.07,    2.80,    2.03,    6.34,    6.10,    4.76,    4.10
32.89941,13.20261,2015,08,22,    8.24,   29.10,   16.60,   16.60,   30.98,   22.74,   26.94,    4.28,    4.35,    0.31,    0.17,    4.59,    4.52,    3.22,    2.90
32.89941,13.20261,2015,08,23,    9.39,   31.05,   17.97,   17.97,   33.75,   24.37,   29.02,    7.03,    5.49,    1.21,    1.21,    8.24,    6.70,    4.91,    4.12
32.89941,13.20261,2015,08,24,   10.44,   32.41,   17.64,   17.64,   36.09,   25.65,   30.85,    7.90,    6.13,    2.26,    2.04,   10.16,    8.17,    6.63,    5.48
32.89941,13.20261,2015,08,25,   10.87,   32.52,   15.83,   15.84,   36.75,   25.88,   31.17,    6.66,    5.21,    2.19,    1.96,    8.85,    7.17,    5.81,    4.71
32.89941,13.20261,2015,08,26,    7.54,   31.44,   16.26,   16.27,   34.17,   26.63,   29.97,    6.18,    5.55,    0.15,    0.18,    6.34,    5.72,    4.19,    3.36
32.89941,13.20261,2015,08,27,    7.49,   31.00,   19.06,   19.06,   33.33,   25.84,   29.24,    4.95,    4.50,    1.40,    1.32,    6.35,    5.82,    4.04,    3.45
32.89941,13.20261,2015,08,28,    7.41,   30.17,   19.88,   19.88,   32.14,   24.73,   28.05,    4.17,    3.58,    3.06,    2.87,    7.23,    6.46,    5.11,    4.42
32.89941,13.20261,2015,08,29,    7.56,   29.68,   18.28,   18.28,   32.14,   24.59,   27.63,    4.44,    3.54,    4.32,    4.18,    8.76,    7.72,    6.38,    5.46
32.89941,13.20261,2015,08,30,    8.85,   29.19,   16.65,   16.65,   31.47,   22.62,   26.90,    5.37,    3.97,    3.45,    3.33,    8.81,    7.30,    5.92,    5.00
32.89941,13.20261,2015,08,31,    9.14,   29.53,   14.89,   14.90,   32.12,   22.97,   27.23,    5.74,    4.42,    1.90,    1.90,    7.64,    6.32,    5.03,    4.17
32.89941,13.20261,2015,09,01,    9.12,   29.35,   17.29,   17.29,   32.18,   23.06,   27.03,    4.74,    4.83,    0.93,    0.73,    5.67,    5.56,    3.79,    3.18
32.89941,13.20261,2015,09,02,    9.32,   29.19,   16.61,   16.62,   31.93,   22.61,   26.87,    5.34,    4.83,    0.23,    0.24,    5.57,    5.07,    2.77,    2.34
32.89941,13.20261,2015,09,03,   11.69,   30.88,   16.07,   16.07,   34.97,   23.28,   29.15,    6.18,    4.98,    0.73,    0.63,    6.91,    5.61,    4.93,    3.89
32.89941,13.20261,2015,09,04,   11.17,   32.61,   14.73,   14.74,   37.76,   26.58,   31.87,    8.35,    6.36,    1.93,    1.69,   10.28,    8.05,    6.46,    4.94
32.89941,13.20261,2015,09,05,   11.10,   32.72,   13.80,   13.80,   39.34,   28.24,   32.65,    8.29,    6.43,    1.53,    1.26,    9.82,    7.69,    6.10,    4.70
32.89941,13.20261,2015,09,06,    6.05,   29.74,   20.57,   20.57,   32.26,   26.21,   29.18,    4.45,    3.58,    0.62,    0.62,    5.07,    4.20,    3.95,    3.13
32.89941,13.20261,2015,09,07,    7.51,   30.05,   21.00,   21.00,   33.05,   25.54,   28.62,    7.60,    7.00,    0.43,    0.19,    8.04,    7.20,    4.13,    3.62
32.89941,13.20261,2015,09,08,    9.36,   30.91,   20.08,   20.09,   34.38,   25.02,   29.32,    7.18,    5.34,    2.46,    2.40,    9.64,    7.74,    5.07,    4.20
32.89941,13.20261,2015,09,09,    8.03,   29.20,   19.47,   19.47,   33.22,   25.19,   28.46,    3.14,    3.45,    6.23,    4.97,    9.37,    8.41,    7.70,    6.44
32.89941,13.20261,2015,09,10,    4.82,   28.56,   19.31,   19.32,   29.32,   24.49,   26.58,    3.20,    1.87,    4.42,    4.45,    7.62,    6.33,    5.85,    5.19
32.89941,13.20261,2015,09,11,    6.93,   29.23,   18.64,   18.64,   31.50,   24.57,   27.58,    5.56,    5.28,    4.03,    2.96,    9.60,    8.24,    5.89,    5.08
32.89941,13.20261,2015,09,12,    7.75,   29.28,   19.43,   19.43,   32.25,   24.50,   27.92,    4.74,    3.98,    5.18,    4.50,    9.93,    8.49,    6.83,    5.77
32.89941,13.20261,2015,09,13,    9.33,   30.00,   19.61,   19.61,   33.63,   24.30,   28.53,    6.53,    5.29,    3.82,    3.32,   10.35,    8.60,    7.07,    5.86
32.89941,13.20261,2015,09,14,   10.16,   30.46,   18.44,   18.45,   34.78,   24.62,   29.21,    7.26,    5.69,    3.04,    2.65,   10.30,    8.34,    7.47,    6.20
32.89941,13.20261,2015,09,15,   10.49,   29.79,   16.93,   16.93,   34.38,   23.88,   28.61,    6.05,    4.65,    4.95,    4.24,   11.00,    8.88,    8.21,    6.83
32.89941,13.20261,2015,09,16,   11.92,   29.50,   16.11,   16.11,   34.90,   22.98,   28.70,    4.89,    3.31,    6.01,    5.00,   10.90,    8.31,    8.59,    6.94
32.89941,13.20261,2015,09,17,   11.45,   29.65,   15.68,   15.69,   35.02,   23.57,   28.92,    4.28,    2.82,    5.97,    5.01,   10.24,    7.83,    8.17,    6.59
32.89941,13.20261,2015,09,18,   10.60,   29.45,   15.54,   15.54,   34.08,   23.48,   28.40,    4.57,    3.43,    4.49,    3.88,    9.06,    7.31,    6.89,    5.48
32.89941,13.20261,2015,09,19,    9.94,   29.13,   15.55,   15.55,   33.36,   23.42,   28.00,    5.71,    4.75,    0.62,    0.45,    6.34,    5.19,    3.84,    2.97
32.89941,13.20261,2015,09,20,    6.94,   28.18,   17.47,   17.47,   31.32,   24.38,   27.00,    5.51,    5.66,    2.35,    1.72,    7.85,    7.38,    4.83,    4.19
32.89941,13.20261,2015,09,21,    5.02,   26.53,   16.39,   16.39,   27.19,   22.16,   24.63,    2.92,    3.79,    6.28,    4.55,    9.20,    8.34,    7.75,    6.44
32.89941,13.20261,2015,09,22,    5.56,   25.92,   15.95,   15.95,   27.48,   21.93,   24.16,    5.91,    5.71,    1.59,    1.23,    7.50,    6.95,    5.84,    4.83
32.89941,13.20261,2015,09,23,    9.44,   26.82,   12.59,   12.60,   30.12,   20.68,   25.39,    7.15,    5.33,    1.83,    1.44,    8.98,    6.77,    4.09,    3.26
32.89941,13.20261,2015,09,24,    9.53,   27.54,   15.61,   15.61,   32.74,   23.20,   26.69,    2.32,    1.96,    7.25,    6.27,    9.57,    8.23,    8.63,    7.21
32.89941,13.20261,2015,09,25,    3.35,   23.27,   18.36,   18.36,   24.05,   20.70,   22.66,    4.01,    3.34,    3.96,    2.97,    7.97,    6.31,    5.62,    4.50
32.89941,13.20261,2015,09,26,    4.66,   23.54,   16.51,   16.51,   25.22,   20.56,   22.74,    1.85,    1.99,    2.36,    1.92,    4.22,    3.90,    3.36,    2.75
32.89941,13.20261,2015,09,27,    4.84,   24.03,   15.91,   15.91,   26.05,   21.21,   23.17,    4.72,    3.14,    0.15,    0.22,    4.87,    3.36,    2.45,    1.95
32.89941,13.20261,2015,09,28,    5.54,   23.98,   16.40,   16.40,   26.38,   20.84,   23.32,    3.74,    2.34,    0.55,    0.46,    4.29,    2.80,    2.62,    1.97
32.89941,13.20261,2015,09,29,    6.61,   24.51,   17.32,   17.32,   27.54,   20.93,   23.81,    6.91,    4.61,    0.33,    0.26,    7.23,    4.88,    4.17,    3.06
